development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
104,-2367531.3015882703,-2978079.2398280203,0.2,2,10,Road,29.01125,31.4
109,-602289249.7119548,-530419266.3383422,0.0,0,10,Road,29.01125,31.4
114,-23543122.35033009,-21302259.103413202,0.0,0,10,Road,29.01125,31.4
12,-18869478.450427614,-22580758.976958245,0.1,1,10,Road,29.01125,31.4
126,-337107642.82060343,-296643560.6733732,0.0,0,10,Road,29.01125,31.4
140,-12377125.310657736,-11478756.231716298,0.0,0,10,Road,29.01125,31.4
143,-20438892.275431257,-20456954.860525966,0.0,0,10,Road,29.01125,31.4
144,-117171252.28088386,-101118284.16456255,0.0,0,10,Road,29.01125,31.4
15,81118205.59223868,66982148.55102678,1.0,10,10,Road,29.01125,31.4
150,-220586029.63016215,-190301317.81355947,0.0,0,10,Road,29.01125,31.4
152,821542478.6172485,688716529.7260295,1.0,10,10,Road,29.01125,31.4
17,-84251284.0427271,-94801275.28456928,0.0,0,10,Road,29.01125,31.4
176,45795658.594211645,29791155.18020254,0.9,9,10,Road,29.01125,31.4
177,2064516.8812801235,327377.78920139186,0.5,5,10,Road,29.01125,31.4
195,-221402377.39368692,-191130778.17700458,0.0,0,10,Road,29.01125,31.4
197,-28730151.83220786,-25736577.766295455,0.0,0,10,Road,29.01125,31.4
2,-156293072.18950593,-129066339.20359805,0.0,0,10,Road,29.01125,31.4
201,-311724862.9775327,-272439614.7597293,0.0,0,10,Road,29.01125,31.4
202,-85717266.12201013,-73511132.6365673,0.0,0,10,Road,29.01125,31.4
206,2212292.672303669,447866.3750443901,0.5,5,10,Road,29.01125,31.4
209,-1241753.07566955,-7960747.462773815,0.3,3,10,Road,29.01125,31.4
227,-4137888.5113185258,-4291257.738351384,0.0,0,10,Road,29.01125,31.4
233,-13813459.112536926,-13092433.384033114,0.0,0,10,Road,29.01125,31.4
240,-8224596.879132375,-8342616.079936795,0.0,0,10,Road,29.01125,31.4
243,-128786478.76631577,-118202122.3573353,0.0,0,10,Road,29.01125,31.4
245,-131128261.82724974,-112830916.52976736,0.0,0,10,Road,29.01125,31.4
249,-301862614.0247327,-264042576.47221893,0.0,0,10,Road,29.01125,31.4
25,-132071453.97433122,-110807400.2387205,0.0,0,10,Road,29.01125,31.4
250,-62525732.01983831,-63377288.36599047,0.0,0,10,Road,29.01125,31.4
254,990631362.5527006,839934313.2034254,1.0,10,10,Road,29.01125,31.4
255,-13124004.634344058,-10374288.540844612,0.0,0,10,Road,29.01125,31.4
261,-91286269.48914596,-76819109.31562865,0.0,0,10,Road,29.01125,31.4
267,-11856620.428424437,-11456802.703101872,0.0,0,10,Road,29.01125,31.4
27,-123975560.2887887,-104389165.73532581,0.0,0,10,Road,29.01125,31.4
270,-21508514.805523325,-19794613.480292097,0.0,0,10,Road,29.01125,31.4
273,-5285383.375041397,-5590721.36432142,0.0,0,10,Road,29.01125,31.4
277,-145556187.38795793,-125526037.24980289,0.0,0,10,Road,29.01125,31.4
28,-64543181.097796775,-84349742.91910106,0.2,2,10,Road,29.01125,31.4
284,-25709893.56450856,-23830678.24150631,0.0,0,10,Road,29.01125,31.4
285,-336858674.2629007,-300101698.35780334,0.0,0,10,Road,29.01125,31.4
289,-247873441.5010706,-220482313.23518363,0.0,0,10,Road,29.01125,31.4
308,-71942247.98090425,-74177307.26841086,0.0,0,10,Road,29.01125,31.4
331,-405269691.2696775,-363190862.18664265,0.0,0,10,Road,29.01125,31.4
334,175605435.23851866,147163383.04418588,1.0,10,10,Road,29.01125,31.4
348,-228020986.8790699,-198971349.40787834,0.0,0,10,Road,29.01125,31.4
351,-302103401.03255373,-252889109.19658184,0.0,0,10,Road,29.01125,31.4
356,-158350736.68013713,-137233235.60509163,0.0,0,10,Road,29.01125,31.4
358,-219937370.93701512,-192784277.4347887,0.0,0,10,Road,29.01125,31.4
390,-193930845.50489354,-167633464.2884509,0.0,0,10,Road,29.01125,31.4
392,3759735.416794793,2496849.426235703,0.9,9,10,Road,29.01125,31.4
394,-14236755.969454596,-13506025.610980585,0.0,0,10,Road,29.01125,31.4
423,113166222.83567719,92698718.05743569,1.0,10,10,Road,29.01125,31.4
459,-87467933.79767153,-87387823.74367481,0.0,0,10,Road,29.01125,31.4
464,-5812140.60894789,-5858610.019731448,0.0,0,10,Road,29.01125,31.4
469,-105606245.23051414,-86115016.72372632,0.0,0,10,Road,29.01125,31.4
486,-374647948.9253229,-336870931.47055316,0.0,0,10,Road,29.01125,31.4
493,-4793594.801500761,-5013519.795712379,0.0,0,10,Road,29.01125,31.4
499,-108801031.5114791,-92984065.0863407,0.0,0,10,Road,29.01125,31.4
517,-15591858.6365846,-14377391.713122675,0.0,0,10,Road,29.01125,31.4
521,-533965500.3432592,-470816100.7532611,0.0,0,10,Road,29.01125,31.4
531,-283584155.4695705,-245310186.9227112,0.0,0,10,Road,29.01125,31.4
533,-30645663.9131864,-30546544.11778213,0.0,0,10,Road,29.01125,31.4
538,-10156494.332801837,-14315454.706939258,0.3,3,10,Road,29.01125,31.4
540,40307753.85791667,31600511.921005778,1.0,10,10,Road,29.01125,31.4
546,-67649198.5726774,-59296854.47948252,0.0,0,10,Road,29.01125,31.4
550,1663367.2321363564,-2816592.517856334,0.5,5,10,Road,29.01125,31.4
552,-102943959.79743938,-88397422.2419257,0.0,0,10,Road,29.01125,31.4
556,-47395956.98566072,-41026624.51820552,0.0,0,10,Road,29.01125,31.4
557,974477735.7153962,822678017.8193808,1.0,10,10,Road,29.01125,31.4
558,-207818871.71468502,-193688904.6870762,0.0,0,10,Road,29.01125,31.4
564,-250708624.3599957,-223576237.72908065,0.0,0,10,Road,29.01125,31.4
565,-48384577.538856074,-52748024.72431062,0.0,0,10,Road,29.01125,31.4
569,21174957.08494173,15647664.322931014,0.9,9,10,Road,29.01125,31.4
57,64767914.87888539,57456348.72176707,1.0,10,10,Road,29.01125,31.4
594,-97396387.21747783,-99727203.47695196,0.0,0,10,Road,29.01125,31.4
602,-41762472.76568546,-45947970.565984085,0.0,0,10,Road,29.01125,31.4
612,-594858501.0852783,-522954983.5130832,0.0,0,10,Road,29.01125,31.4
614,-45276007.71749125,-39792820.73291539,0.0,0,10,Road,29.01125,31.4
62,17020598.8890021,13037005.551300071,1.0,10,10,Road,29.01125,31.4
625,-55556821.97030477,-50161672.51770033,0.0,0,10,Road,29.01125,31.4
627,-2935747.5283931075,-3398772.9881193507,0.0,0,10,Road,29.01125,31.4
628,-85324587.41978422,-72837027.8135485,0.0,0,10,Road,29.01125,31.4
629,-35484949.76734465,-34983740.975155264,0.0,0,10,Road,29.01125,31.4
63,-347651096.89588153,-309277809.7204987,0.0,0,10,Road,29.01125,31.4
648,-71709556.3174077,-72284036.23455101,0.0,0,10,Road,29.01125,31.4
662,-468565146.6144064,-408997866.8008318,0.0,0,10,Road,29.01125,31.4
669,108503234.81215274,89797921.43879864,1.0,10,10,Road,29.01125,31.4
670,-6450267.090495651,-6223622.389956714,0.0,0,10,Road,29.01125,31.4
673,52686802.14242118,43567777.92693808,1.0,10,10,Road,29.01125,31.4
678,-110192166.25667684,-95547780.11962195,0.0,0,10,Road,29.01125,31.4
680,-24837228.35187738,-28922944.536055695,0.0,0,10,Road,29.01125,31.4
682,-204761829.60149994,-190630961.79600644,0.0,0,10,Road,29.01125,31.4
689,-219074812.16031307,-188230593.32378513,0.0,0,10,Road,29.01125,31.4
694,24274383.23163828,15571545.281589895,0.9,9,10,Road,29.01125,31.4
726,-86968014.59040728,-74228367.95051019,0.0,0,10,Road,29.01125,31.4
73,-132529544.19135645,-114365162.14715436,0.0,0,10,Road,29.01125,31.4
736,-9309549.95599905,-9198130.452451186,0.0,0,10,Road,29.01125,31.4
750,-319727764.43794143,-280941774.3610968,0.0,0,10,Road,29.01125,31.4
755,-63475673.95057659,-64321810.95947105,0.0,0,10,Road,29.01125,31.4
759,-619046647.8030652,-548300512.362617,0.0,0,10,Road,29.01125,31.4
761,60069040.05269498,48230234.49770776,1.0,10,10,Road,29.01125,31.4
764,-74286819.13000047,-76017818.31804493,0.0,0,10,Road,29.01125,31.4
767,48056518.45140608,39087745.941549584,1.0,10,10,Road,29.01125,31.4
770,23387993.589875612,18259174.93901357,1.0,10,10,Road,29.01125,31.4
775,-345052969.5706412,-302011319.2385645,0.0,0,10,Road,29.01125,31.4
776,-129407582.52583198,-110230663.40176275,0.0,0,10,Road,29.01125,31.4
780,8815344.81543904,4337095.202069918,0.7,7,10,Road,29.01125,31.4
789,-156359047.411943,-134563963.70012408,0.0,0,10,Road,29.01125,31.4
791,-63242439.5870443,-57887100.03374873,0.0,0,10,Road,29.01125,31.4
809,-66132799.96329498,-60424033.699827835,0.0,0,10,Road,29.01125,31.4
810,-48717081.49567766,-50582111.58880114,0.0,0,10,Road,29.01125,31.4
811,-9702417.405625824,-9793730.01346224,0.0,0,10,Road,29.01125,31.4
813,107342755.70353627,84152057.63335007,1.0,10,10,Road,29.01125,31.4
822,-42843624.864440314,-38843646.154572695,0.0,0,10,Road,29.01125,31.4
831,-89174919.83416465,-76081068.82309085,0.0,0,10,Road,29.01125,31.4
837,1413150.8063253623,-135698.85834091203,0.5,5,10,Road,29.01125,31.4
858,-55154749.17786415,-58405092.646259144,0.0,0,10,Road,29.01125,31.4
863,-13700268.627804294,-18776233.341600507,0.3,3,10,Road,29.01125,31.4
866,-31357875.045413,-28119364.539546512,0.0,0,10,Road,29.01125,31.4
873,-332041415.80746514,-294980497.88552207,0.0,0,10,Road,29.01125,31.4
878,-75326963.8171886,-68664734.53920189,0.0,0,10,Road,29.01125,31.4
887,-162162874.99582916,-141095348.28116304,0.0,0,10,Road,29.01125,31.4
895,-262915705.466258,-233744509.2386534,0.0,0,10,Road,29.01125,31.4
9,847150593.8595673,718051946.9481883,1.0,10,10,Road,29.01125,31.4
90,-1104735.6339070362,-2178609.9808670743,0.3,3,10,Road,29.01125,31.4
935,-50876326.29703672,-44760715.7248601,0.0,0,10,Road,29.01125,31.4
938,89202471.1833657,71223660.22872898,1.0,10,10,Road,29.01125,31.4
94,-1483247.7691944423,-2244675.111819273,0.3,3,10,Road,29.01125,31.4
940,-44211742.306445576,-38933037.95846337,0.0,0,10,Road,29.01125,31.4
945,-365799338.9536418,-313977163.93304133,0.0,0,10,Road,29.01125,31.4
952,-215521769.04184517,-197505672.7962615,0.0,0,10,Road,29.01125,31.4
958,8920157.833071114,4558758.158213446,0.7,7,10,Road,29.01125,31.4
964,-5477287.668483012,-5768797.959282905,0.0,0,10,Road,29.01125,31.4
970,-105297558.35815686,-93548226.87300017,0.0,0,10,Road,29.01125,31.4
971,-19642142.573917568,-19481679.63190142,0.0,0,10,Road,29.01125,31.4
987,-9207346.050508061,-9076318.17516604,0.0,0,10,Road,29.01125,31.4
0,120023142.90607867,99976394.63690038,1.0,10,10,Road,29.125,31.4
103,-171283661.71484587,-143524860.3479035,0.0,0,10,Road,29.125,31.4
104,-2355670.882028706,-2968612.713257375,0.2,2,10,Road,29.125,31.4
109,-604338128.8132136,-532186350.94233704,0.0,0,10,Road,29.125,31.4
114,-23609008.26560525,-21359358.834213827,0.0,0,10,Road,29.125,31.4
12,-18884936.67209197,-22610768.731558714,0.1,1,10,Road,29.125,31.4
126,-338337754.7199017,-297715017.2460569,0.0,0,10,Road,29.125,31.4
140,-12401582.10832356,-11499690.620567279,0.0,0,10,Road,29.125,31.4
143,-20443086.5022223,-20461219.908776075,0.0,0,10,Road,29.125,31.4
144,-117602740.32802887,-101486830.24528998,0.0,0,10,Road,29.125,31.4
15,81469934.74265644,67278451.73777741,1.0,10,10,Road,29.125,31.4
150,-221357996.46751577,-190954541.5436999,0.0,0,10,Road,29.125,31.4
152,825177095.6736321,691830350.4814479,1.0,10,10,Road,29.125,31.4
17,-84152168.92548779,-94743525.55157779,0.0,0,10,Road,29.125,31.4
176,46112499.768442556,30045244.41291617,0.9,9,10,Road,29.125,31.4
177,2095315.7753710537,351365.547208081,0.5,5,10,Road,29.125,31.4
195,-222205537.0513553,-191815246.14055783,0.0,0,10,Road,29.125,31.4
197,-28817377.76032617,-25812066.211540826,0.0,0,10,Road,29.125,31.4
2,-156871129.260956,-129537643.17488362,0.0,0,10,Road,29.125,31.4
201,-312883180.3356413,-273443898.87263906,0.0,0,10,Road,29.125,31.4
202,-86020156.23788321,-73766163.81206487,0.0,0,10,Road,29.125,31.4
206,2245409.082346582,474064.6587979067,0.5,5,10,Road,29.125,31.4
209,-1201446.6184621193,-7946785.46199391,0.3,3,10,Road,29.125,31.4
227,-4125782.821365644,-4279753.392689941,0.0,0,10,Road,29.125,31.4
233,-13844156.091517776,-13120303.298457379,0.0,0,10,Road,29.125,31.4
240,-8224426.557126607,-8342908.498560661,0.0,0,10,Road,29.125,31.4
243,-129205473.23365192,-118579616.6982887,0.0,0,10,Road,29.125,31.4
245,-131600736.56061578,-113231649.33448195,0.0,0,10,Road,29.125,31.4
249,-303003070.17966455,-265034744.3158371,0.0,0,10,Road,29.125,31.4
25,-132562841.21945259,-111215413.40956293,0.0,0,10,Road,29.125,31.4
250,-62489366.40587579,-63344261.613137856,0.0,0,10,Road,29.125,31.4
254,994755310.6905134,843467394.3719254,1.0,10,10,Road,29.125,31.4
255,-13151248.978589848,-10390751.543175265,0.0,0,10,Road,29.125,31.4
261,-91622577.17439052,-77098692.81733276,0.0,0,10,Road,29.125,31.4
267,-11878731.82293192,-11477346.45518597,0.0,0,10,Road,29.125,31.4
27,-124435855.74259079,-104772665.03658512,0.0,0,10,Road,29.125,31.4
270,-21514396.26651851,-19793774.917994767,0.0,0,10,Road,29.125,31.4
273,-5281794.743060106,-5588329.929850772,0.0,0,10,Road,29.125,31.4
277,-145947201.51372498,-125838515.30496922,0.0,0,10,Road,29.125,31.4
28,-64351209.27313197,-84235430.49922487,0.2,2,10,Road,29.125,31.4
284,-25781834.5967734,-23895251.072022125,0.0,0,10,Road,29.125,31.4
285,-337984233.98096144,-301083137.9152642,0.0,0,10,Road,29.125,31.4
289,-248518927.53780088,-221020401.59548685,0.0,0,10,Road,29.125,31.4
308,-71993873.13956343,-74237695.85484216,0.0,0,10,Road,29.125,31.4
331,-406524517.22223645,-364280701.5630218,0.0,0,10,Road,29.125,31.4
334,176320506.4387297,147766936.00795054,1.0,10,10,Road,29.125,31.4
348,-228822372.60269284,-199658834.61834353,0.0,0,10,Road,29.125,31.4
351,-303248611.5048145,-253841355.7084362,0.0,0,10,Road,29.125,31.4
356,-158918713.68443286,-137718413.15237376,0.0,0,10,Road,29.125,31.4
358,-220518080.19086742,-193258522.32099476,0.0,0,10,Road,29.125,31.4
390,-194622646.84572855,-168222156.41774312,0.0,0,10,Road,29.125,31.4
392,3795599.490318902,2527761.85922636,0.9,9,10,Road,29.125,31.4
394,-14253397.775809724,-13519802.301965762,0.0,0,10,Road,29.125,31.4
423,113648725.87462525,93100970.20514241,1.0,10,10,Road,29.125,31.4
459,-87577208.30118462,-87496784.14425743,0.0,0,10,Road,29.125,31.4
464,-5812837.975492208,-5859489.587851936,0.0,0,10,Road,29.125,31.4
469,-105993072.85132949,-86425421.32786202,0.0,0,10,Road,29.125,31.4
486,-375794982.3932882,-337869845.3043944,0.0,0,10,Road,29.125,31.4
493,-4791043.235369619,-5011830.531898152,0.0,0,10,Road,29.125,31.4
499,-109201952.1792877,-93322969.12505336,0.0,0,10,Road,29.125,31.4
517,-15629851.779134577,-14410623.061108686,0.0,0,10,Road,29.125,31.4
521,-535814818.4746909,-472417816.86122394,0.0,0,10,Road,29.125,31.4
531,-284663833.235191,-246239796.5622701,0.0,0,10,Road,29.125,31.4
533,-30716421.89349996,-30616913.460007798,0.0,0,10,Road,29.125,31.4
538,-10103479.445527729,-14278746.657273253,0.3,3,10,Road,29.125,31.4
540,40497966.82307665,31756584.724320836,1.0,10,10,Road,29.125,31.4
546,-67890817.86787868,-59505725.129223794,0.0,0,10,Road,29.125,31.4
550,1712719.8183762997,-2784805.3733523255,0.5,5,10,Road,29.125,31.4
552,-103323021.52853489,-88719448.55927864,0.0,0,10,Road,29.125,31.4
556,-47554718.98935433,-41160413.05235979,0.0,0,10,Road,29.125,31.4
557,978533538.143389,826138629.832942,1.0,10,10,Road,29.125,31.4
558,-208254659.42512116,-194069290.31213546,0.0,0,10,Road,29.125,31.4
564,-251323350.84438252,-224084581.03524294,0.0,0,10,Road,29.125,31.4
565,-48455884.20294854,-52836439.99686861,0.0,0,10,Road,29.125,31.4
569,21290574.929030713,15741610.244862951,0.9,9,10,Road,29.125,31.4
57,65045899.637025416,57705665.61311844,1.0,10,10,Road,29.125,31.4
594,-97511460.27820054,-99851415.41826463,0.0,0,10,Road,29.125,31.4
602,-41800456.85471589,-46002365.543024644,0.0,0,10,Road,29.125,31.4
612,-596906849.8663223,-524721406.31286716,0.0,0,10,Road,29.125,31.4
614,-45431000.74595517,-39926314.77324555,0.0,0,10,Road,29.125,31.4
62,17111291.576676093,13112078.996708957,1.0,10,10,Road,29.125,31.4
625,-55743862.814489484,-50327559.55947274,0.0,0,10,Road,29.125,31.4
627,-2918088.654836458,-3382929.587734104,0.0,0,10,Road,29.125,31.4
628,-85628328.0583975,-73091806.0701476,0.0,0,10,Road,29.125,31.4
629,-35552736.472246215,-35049562.494133726,0.0,0,10,Road,29.125,31.4
63,-348810517.1890861,-310286772.4699503,0.0,0,10,Road,29.125,31.4
648,-71796707.35349584,-72373439.74478538,0.0,0,10,Road,29.125,31.4
662,-470306243.1375271,-410505406.40797013,0.0,0,10,Road,29.125,31.4
669,108953746.4704732,90175091.56939381,1.0,10,10,Road,29.125,31.4
670,-6447124.007703252,-6219590.657599533,0.0,0,10,Road,29.125,31.4
673,52913864.4609743,43759085.52949272,1.0,10,10,Road,29.125,31.4
678,-110591746.07590716,-95889940.87131503,0.0,0,10,Road,29.125,31.4
680,-24862102.19768893,-28963838.036861442,0.0,0,10,Road,29.125,31.4
682,-205198208.4968921,-191011935.0741682,0.0,0,10,Road,29.125,31.4
689,-219889405.29820475,-188924249.58744162,0.0,0,10,Road,29.125,31.4
694,24412839.18778653,15675878.343453411,0.9,9,10,Road,29.125,31.4
726,-87280669.93292126,-74491072.50478554,0.0,0,10,Road,29.125,31.4
73,-133019993.09201138,-114784390.4538146,0.0,0,10,Road,29.125,31.4
736,-9318299.898684721,-9206443.531212393,0.0,0,10,Road,29.125,31.4
750,-320905647.97267866,-281967582.188264,0.0,0,10,Road,29.125,31.4
755,-63436814.34122,-64286268.96258417,0.0,0,10,Road,29.125,31.4
759,-621067617.8794243,-550044094.4289335,0.0,0,10,Road,29.125,31.4
761,60338425.73856717,48453201.49662645,1.0,10,10,Road,29.125,31.4
764,-74353802.93128505,-76091589.18150848,0.0,0,10,Road,29.125,31.4
767,48270832.597434126,39266894.49240348,1.0,10,10,Road,29.125,31.4
770,23504191.100221206,18355262.90145842,1.0,10,10,Road,29.125,31.4
775,-346332725.94189227,-303122313.91477406,0.0,0,10,Road,29.125,31.4
776,-129877104.50251389,-110624994.73514724,0.0,0,10,Road,29.125,31.4
780,8880486.439659199,4384678.089816445,0.7,7,10,Road,29.125,31.4
789,-156928643.08128652,-135048103.18360114,0.0,0,10,Road,29.125,31.4
791,-63450890.7706856,-58074553.505323604,0.0,0,10,Road,29.125,31.4
809,-66352383.14490274,-60621233.42114107,0.0,0,10,Road,29.125,31.4
810,-48844702.57438954,-50717045.25049697,0.0,0,10,Road,29.125,31.4
811,-9717996.52583538,-9809667.160614494,0.0,0,10,Road,29.125,31.4
813,107829631.03834233,84548004.72806019,1.0,10,10,Road,29.125,31.4
822,-42971748.96190676,-38956086.764486976,0.0,0,10,Road,29.125,31.4
831,-89493784.98646179,-76348594.38979587,0.0,0,10,Road,29.125,31.4
837,1442699.456183233,-112223.08191509871,0.5,5,10,Road,29.125,31.4
858,-55244049.4778116,-58507137.19436999,0.0,0,10,Road,29.125,31.4
863,-13707594.28045928,-18803461.307537213,0.3,3,10,Road,29.125,31.4
866,-31453519.919585276,-28202311.56133248,0.0,0,10,Road,29.125,31.4
873,-333173296.5330437,-295967066.7264482,0.0,0,10,Road,29.125,31.4
878,-75575430.06620787,-68887078.90169883,0.0,0,10,Road,29.125,31.4
887,-162777761.020997,-141627630.79342487,0.0,0,10,Road,29.125,31.4
895,-263659473.30754146,-234373899.94793153,0.0,0,10,Road,29.125,31.4
9,850716798.9953976,721111970.1343899,1.0,10,10,Road,29.125,31.4
90,-1085638.214470597,-2163723.107579688,0.3,3,10,Road,29.125,31.4
935,-51052274.595272765,-44912685.369898334,0.0,0,10,Road,29.125,31.4
938,89588066.14944705,71538762.20515667,1.0,10,10,Road,29.125,31.4
94,-1468909.8473944117,-2233322.664972013,0.3,3,10,Road,29.125,31.4
940,-44361316.97184964,-39061915.39022246,0.0,0,10,Road,29.125,31.4
945,-367203625.7205667,-315178261.50926983,0.0,0,10,Road,29.125,31.4
952,-216053684.6930119,-197966949.26614735,0.0,0,10,Road,29.125,31.4
958,8982288.656633878,4603788.401380152,0.7,7,10,Road,29.125,31.4
964,-5472905.952338822,-5765559.223726539,0.0,0,10,Road,29.125,31.4
970,-105687502.96524344,-93892103.61136559,0.0,0,10,Road,29.125,31.4
971,-19652912.83147793,-19491820.731474645,0.0,0,10,Road,29.125,31.4
987,-9215185.180717006,-9083643.559127577,0.0,0,10,Road,29.125,31.4
0,120518073.17880341,100393030.74256526,1.0,10,10,Road,29.23875,31.4
103,-171904627.86505845,-144037412.29535246,0.0,0,10,Road,29.23875,31.4
104,-2343810.462469142,-2959146.1866867295,0.2,2,10,Road,29.23875,31.4
109,-606387007.9144723,-533953435.54633176,0.0,0,10,Road,29.23875,31.4
114,-23674894.1808804,-21416458.565014448,0.0,0,10,Road,29.23875,31.4
12,-18900394.893756323,-22640778.486159183,0.1,1,10,Road,29.23875,31.4
126,-339567866.6191999,-298786473.8187406,0.0,0,10,Road,29.23875,31.4
140,-12426038.905989382,-11520625.00941826,0.0,0,10,Road,29.23875,31.4
143,-20447280.72901334,-20465484.95702619,0.0,0,10,Road,29.23875,31.4
144,-118034228.37517385,-101855376.32601742,0.0,0,10,Road,29.23875,31.4
15,81821663.8930742,67574754.92452805,1.0,10,10,Road,29.23875,31.4
150,-222129963.30486935,-191607765.2738403,0.0,0,10,Road,29.23875,31.4
152,828811712.7300159,694944171.2368665,1.0,10,10,Road,29.23875,31.4
17,-84053053.80824848,-94685775.81858629,0.0,0,10,Road,29.23875,31.4
176,46429340.942673475,30299333.645629793,0.9,9,10,Road,29.23875,31.4
177,2126114.669461984,375353.3052147697,0.5,5,10,Road,29.23875,31.4
195,-223008696.7090237,-192499714.10411108,0.0,0,10,Road,29.23875,31.4
197,-28904603.688444484,-25887554.656786203,0.0,0,10,Road,29.23875,31.4
2,-157449186.33240604,-130008947.14616919,0.0,0,10,Road,29.23875,31.4
201,-314041497.69374996,-274448182.98554885,0.0,0,10,Road,29.23875,31.4
202,-86323046.3537563,-74021194.98756245,0.0,0,10,Road,29.23875,31.4
206,2278525.492389494,500262.94255142333,0.5,5,10,Road,29.23875,31.4
209,-1161140.1612546886,-7932823.461214008,0.3,3,10,Road,29.23875,31.4
227,-4113677.131412762,-4268249.047028498,0.0,0,10,Road,29.23875,31.4
233,-13874853.070498634,-13148173.212881647,0.0,0,10,Road,29.23875,31.4
240,-8224256.2351208385,-8343200.917184528,0.0,0,10,Road,29.23875,31.4
243,-129624467.70098808,-118957111.0392421,0.0,0,10,Road,29.23875,31.4
245,-132073211.29398179,-113632382.13919657,0.0,0,10,Road,29.23875,31.4
249,-304143526.33459634,-266026912.15945518,0.0,0,10,Road,29.23875,31.4
25,-133054228.46457401,-111623426.58040535,0.0,0,10,Road,29.23875,31.4
250,-62453000.791913256,-63311234.86028524,0.0,0,10,Road,29.23875,31.4
254,998879258.8283262,847000475.5404251,1.0,10,10,Road,29.23875,31.4
255,-13178493.32283564,-10407214.545505919,0.0,0,10,Road,29.23875,31.4
261,-91958884.85963508,-77378276.31903689,0.0,0,10,Road,29.23875,31.4
267,-11900843.217439404,-11497890.207270067,0.0,0,10,Road,29.23875,31.4
27,-124896151.19639286,-105156164.33784443,0.0,0,10,Road,29.23875,31.4
270,-21520277.727513697,-19792936.355697434,0.0,0,10,Road,29.23875,31.4
273,-5278206.111078817,-5585938.495380124,0.0,0,10,Road,29.23875,31.4
277,-146338215.63949203,-126150993.36013556,0.0,0,10,Road,29.23875,31.4
28,-64159237.44846716,-84121118.07934865,0.2,2,10,Road,29.23875,31.4
284,-25853775.62903825,-23959823.902537942,0.0,0,10,Road,29.23875,31.4
285,-339109793.69902223,-302064577.47272503,0.0,0,10,Road,29.23875,31.4
289,-249164413.57453117,-221558489.9557901,0.0,0,10,Road,29.23875,31.4
308,-72045498.29822262,-74298084.44127347,0.0,0,10,Road,29.23875,31.4
331,-407779343.1747953,-365370540.93940085,0.0,0,10,Road,29.23875,31.4
334,177035577.63894075,148370488.9717152,1.0,10,10,Road,29.23875,31.4
348,-229623758.3263158,-200346319.82880872,0.0,0,10,Road,29.23875,31.4
351,-304393821.9770754,-254793602.22029054,0.0,0,10,Road,29.23875,31.4
356,-159486690.68872863,-138203590.6996559,0.0,0,10,Road,29.23875,31.4
358,-221098789.4447198,-193732767.20720083,0.0,0,10,Road,29.23875,31.4
390,-195314448.18656355,-168810848.54703534,0.0,0,10,Road,29.23875,31.4
392,3831463.563843012,2558674.2922170176,0.9,9,10,Road,29.23875,31.4
394,-14270039.582164848,-13533578.992950939,0.0,0,10,Road,29.23875,31.4
423,114131228.9135733,93503222.35284913,1.0,10,10,Road,29.23875,31.4
459,-87686482.80469774,-87605744.54484004,0.0,0,10,Road,29.23875,31.4
464,-5813535.342036528,-5860369.155972423,0.0,0,10,Road,29.23875,31.4
469,-106379900.47214484,-86735825.93199775,0.0,0,10,Road,29.23875,31.4
486,-376942015.86125344,-338868759.13823575,0.0,0,10,Road,29.23875,31.4
493,-4788491.669238478,-5010141.268083924,0.0,0,10,Road,29.23875,31.4
499,-109602872.8470963,-93661873.16376603,0.0,0,10,Road,29.23875,31.4
517,-15667844.921684554,-14443854.409094699,0.0,0,10,Road,29.23875,31.4
521,-537664136.6061227,-474019532.9691867,0.0,0,10,Road,29.23875,31.4
531,-285743511.00081146,-247169406.20182896,0.0,0,10,Road,29.23875,31.4
533,-30787179.87381351,-30687282.802233465,0.0,0,10,Road,29.23875,31.4
538,-10050464.55825362,-14242038.60760725,0.3,3,10,Road,29.23875,31.4
540,40688179.78823664,31912657.527635902,1.0,10,10,Road,29.23875,31.4
546,-68132437.16307995,-59714595.77896508,0.0,0,10,Road,29.23875,31.4
550,1762072.4046162441,-2753018.2288483176,0.5,5,10,Road,29.23875,31.4
552,-103702083.25963041,-89041474.87663156,0.0,0,10,Road,29.23875,31.4
556,-47713480.993047915,-41294201.58651405,0.0,0,10,Road,29.23875,31.4
557,982589340.5713816,829599241.8465035,1.0,10,10,Road,29.23875,31.4
558,-208690447.13555732,-194449675.9371947,0.0,0,10,Road,29.23875,31.4
564,-251938077.3287694,-224592924.34140527,0.0,0,10,Road,29.23875,31.4
565,-48527190.86704101,-52924855.2694266,0.0,0,10,Road,29.23875,31.4
569,21406192.773119695,15835556.166794885,0.9,9,10,Road,29.23875,31.4
57,65323884.39516544,57954982.50446981,1.0,10,10,Road,29.23875,31.4
594,-97626533.33892325,-99975627.35957727,0.0,0,10,Road,29.23875,31.4
602,-41838440.94374631,-46056760.5200652,0.0,0,10,Road,29.23875,31.4
612,-598955198.6473664,-526487829.1126509,0.0,0,10,Road,29.23875,31.4
614,-45585993.77441909,-40059808.813575715,0.0,0,10,Road,29.23875,31.4
