development,mean_net_benefit,median_net_benefit,share_positive_scenarios,positive_scenarios,total_scenarios,mode,vtt_chf_per_hour,base_vtt_chf_per_hour
569,-3560284153.6127944,-1878438403.4629498,0.1,2,20,Road,27.9875,31.4
594,-7082452330.102017,-4465966086.865272,0.1,2,20,Road,27.9875,31.4
602,-3963944532.399237,-1725250887.535466,0.1,2,20,Road,27.9875,31.4
612,-6312445756.834686,-1463465891.68468,0.1,2,20,Road,27.9875,31.4
614,-3546541018.0065804,-1012191178.6793785,0.05,1,20,Road,27.9875,31.4
625,-6380610278.111406,-719291548.0338194,0.1,2,20,Road,27.9875,31.4
627,226973129.77512795,-536491450.8359332,0.1,2,20,Road,27.9875,31.4
628,-6513915016.320665,-1116347035.6096475,0.05,1,20,Road,27.9875,31.4
648,-4980286262.019321,-2813210531.783647,0.15,3,20,Road,27.9875,31.4
662,-8251743122.614474,-5563615194.499506,0.1,2,20,Road,27.9875,31.4
669,-1862244206.8962257,-358394069.3118334,0.15,3,20,Road,27.9875,31.4
670,-1217169768.000551,-424607899.59387386,0.05,1,20,Road,27.9875,31.4
673,-2916747790.4483213,-192093193.20337322,0.15,3,20,Road,27.9875,31.4
680,-8140540308.726346,-3253273297.5893583,0.1,2,20,Road,27.9875,31.4
682,-4866078486.158608,-3624554596.8852954,0.1,2,20,Road,27.9875,31.4
689,-4198777941.4205313,-846101600.2648251,0.1,2,20,Road,27.9875,31.4
694,-3938249279.80358,-813771812.5626662,0.15,3,20,Road,27.9875,31.4
736,-11248575099.0388,-12129740748.519346,0.0,0,20,Road,27.9875,31.4
750,-9222329468.825699,-12334366753.718994,0.1,2,20,Road,27.9875,31.4
755,-4823325299.664873,-617557735.5337207,0.15,3,20,Road,27.9875,31.4
759,-6376320344.381372,-1064904853.7994187,0.1,2,20,Road,27.9875,31.4
760,-5260973688.042371,-486398116.1642773,0.0,0,20,Road,27.9875,31.4
761,-408072710.90389794,-407911848.52724963,0.15,3,20,Road,27.9875,31.4
764,-3935565514.4335356,-1958805807.06223,0.1,2,20,Road,27.9875,31.4
770,-2795630404.6114316,-350131631.1043048,0.15,3,20,Road,27.9875,31.4
775,-5846610923.210295,-933908562.2552335,0.05,1,20,Road,27.9875,31.4
776,-745207507.9471729,-815644564.2757237,0.15,3,20,Road,27.9875,31.4
780,-1413957070.3809562,-1019495415.13749,0.15,3,20,Road,27.9875,31.4
791,-3102295344.480299,-752520439.0363525,0.0,0,20,Road,27.9875,31.4
809,-2911742064.3677087,-808477170.6975853,0.1,2,20,Road,27.9875,31.4
810,-4921659519.874195,-1086719908.9412837,0.15,3,20,Road,27.9875,31.4
822,-1459618008.37854,-460080194.73210096,0.15,3,20,Road,27.9875,31.4
837,-4097475445.198919,-1305891757.2633612,0.05,1,20,Road,27.9875,31.4
858,-6457701867.321907,-2759729538.6994076,0.15,3,20,Road,27.9875,31.4
863,-3281674700.932787,-1424105000.522274,0.15,3,20,Road,27.9875,31.4
866,-4477542435.345947,-773136903.6347861,0.1,2,20,Road,27.9875,31.4
873,-6599678117.525324,-1590346990.5735564,0.05,1,20,Road,27.9875,31.4
878,-7848374916.707703,-3234610789.1432467,0.15,3,20,Road,27.9875,31.4
940,-4110879912.977301,-753966728.7540696,0.1,2,20,Road,27.9875,31.4
952,-3159754366.5495024,-1981612898.8112893,0.15,3,20,Road,27.9875,31.4
958,-1423918211.5396183,-857430431.0214531,0.15,3,20,Road,27.9875,31.4
970,-2960806007.6899524,-344788612.2712035,0.15,3,20,Road,27.9875,31.4
971,-2826771571.9634895,-858388758.6770961,0.15,3,20,Road,27.9875,31.4
987,-12099378638.141201,-12223742023.468903,0.0,0,20,Road,27.9875,31.4
0,-3622825087.6301246,-474498627.5627867,0.1,2,20,Road,28.10125,31.4
2,-3953394607.081622,-495519864.4611367,0.0,0,20,Road,28.10125,31.4
9,-2481532263.8412385,-1409422465.722956,0.15,3,20,Road,28.10125,31.4
12,-6089644659.264585,-1512882683.4266138,0.15,3,20,Road,28.10125,31.4
15,-2282211355.0756197,-374300685.5144465,0.1,2,20,Road,28.10125,31.4
17,-3543159389.3727393,-3221596390.3688173,0.1,2,20,Road,28.10125,31.4
25,-3808079581.8979673,-1196363324.9334688,0.1,2,20,Road,28.10125,31.4
62,-2536199828.564613,-212624055.67962664,0.1,2,20,Road,28.10125,31.4
63,-4352049387.519071,-1220135881.1063967,0.1,2,20,Road,28.10125,31.4
73,-6152351893.661225,-548040639.9091263,0.05,1,20,Road,28.10125,31.4
90,-3750133698.255954,-1171590408.6080356,0.15,3,20,Road,28.10125,31.4
94,497073182.746014,-172523976.27799284,0.1,2,20,Road,28.10125,31.4
103,-5408124405.258142,-613678063.0152959,0.1,2,20,Road,28.10125,31.4
104,-3057121604.954823,-1037133925.9634874,0.15,3,20,Road,28.10125,31.4
109,-5418789198.101363,-1624963218.6492553,0.1,2,20,Road,28.10125,31.4
114,-2704701182.5807314,-493877683.303681,0.1,2,20,Road,28.10125,31.4
126,-3575983696.68891,-904915249.3908594,0.05,1,20,Road,28.10125,31.4
140,-2520850568.436349,-604746810.463373,0.15,3,20,Road,28.10125,31.4
143,-3842862463.8405557,-469362378.6668071,0.05,1,20,Road,28.10125,31.4
144,-3348430179.8708353,-1415144673.566673,0.15,3,20,Road,28.10125,31.4
150,-3497084589.4183073,-593745009.3510163,0.1,2,20,Road,28.10125,31.4
152,-3753835848.245022,-2304319839.079795,0.1,2,20,Road,28.10125,31.4
189,-6277688473.10033,-743617717.958258,0.1,2,20,Road,28.10125,31.4
195,-3141961300.4276457,-424222699.23861134,0.05,1,20,Road,28.10125,31.4
197,-4881304522.717688,-493419941.6520933,0.1,2,20,Road,28.10125,31.4
201,-7221537576.904175,-1172934743.62816,0.05,1,20,Road,28.10125,31.4
202,-2893033278.303156,-473887734.0105258,0.1,2,20,Road,28.10125,31.4
206,-3583881898.88827,-1241222351.7234504,0.1,2,20,Road,28.10125,31.4
209,-3970677207.569402,-836159006.7942913,0.1,2,20,Road,28.10125,31.4
233,-4231819223.8538475,-1018481848.3980114,0.15,3,20,Road,28.10125,31.4
243,-4506005413.4484,-1383094965.6153507,0.05,1,20,Road,28.10125,31.4
245,-3492142125.7526407,-1353937428.535308,0.15,3,20,Road,28.10125,31.4
249,-3094085083.0690126,-1122287564.497132,0.05,1,20,Road,28.10125,31.4
250,-4158068404.267531,-1566690807.6877573,0.15,3,20,Road,28.10125,31.4
254,-1164916937.218596,-432302367.18,0.15,3,20,Road,28.10125,31.4
261,-3268648390.6891985,-327641765.8849641,0.05,1,20,Road,28.10125,31.4
267,-5180573532.777804,-587158406.239928,0.0,0,20,Road,28.10125,31.4
270,-6512517911.580317,-491910508.5076139,0.0,0,20,Road,28.10125,31.4
273,-3360624853.7253237,-546395737.1498768,0.1,2,20,Road,28.10125,31.4
277,-3620048555.961129,-1001970279.4584594,0.1,2,20,Road,28.10125,31.4
284,-6489250784.933823,-1130787654.5054955,0.05,1,20,Road,28.10125,31.4
285,-5059815441.962275,-970379571.0981817,0.05,1,20,Road,28.10125,31.4
331,-3792062837.500491,-985356239.0535655,0.15,3,20,Road,28.10125,31.4
334,-2051178657.748869,-495882354.7904469,0.15,3,20,Road,28.10125,31.4
348,-3802495220.2254167,-1189926287.2329323,0.05,1,20,Road,28.10125,31.4
351,-5047342936.26943,-1307684072.8155563,0.05,1,20,Road,28.10125,31.4
356,-5551076204.875261,-941826869.7496591,0.15,3,20,Road,28.10125,31.4
358,-7026634174.502045,-4856667368.9914875,0.0,0,20,Road,28.10125,31.4
390,-5872567070.233702,-724281302.3543949,0.05,1,20,Road,28.10125,31.4
397,-5155804574.485893,-499028008.4532615,0.15,3,20,Road,28.10125,31.4
423,-1089699172.209551,-682598968.0362911,0.1,2,20,Road,28.10125,31.4
459,-5648221511.050859,-3187801759.802619,0.15,3,20,Road,28.10125,31.4
464,-2793401419.3086386,-302183475.771042,0.15,3,20,Road,28.10125,31.4
493,-209678433.33107585,-194260282.64020777,0.15,3,20,Road,28.10125,31.4
521,-5683158208.8723,-1119385411.9216223,0.1,2,20,Road,28.10125,31.4
538,-4394384701.76817,-921508044.3872287,0.1,2,20,Road,28.10125,31.4
556,-5923837064.786303,-757543206.0118377,0.1,2,20,Road,28.10125,31.4
557,-1982267407.4214363,-1594317046.444431,0.1,2,20,Road,28.10125,31.4
558,-6553241380.203017,-5267648658.221289,0.15,3,20,Road,28.10125,31.4
564,-4395331142.229034,-835389816.7201023,0.15,3,20,Road,28.10125,31.4
565,-6093091333.1323805,-1422078463.6942358,0.05,1,20,Road,28.10125,31.4
569,-3567167278.498239,-1878485978.403613,0.1,2,20,Road,28.10125,31.4
594,-7093325435.47695,-4466204969.456171,0.1,2,20,Road,28.10125,31.4
602,-3973144483.0583825,-1725352083.318211,0.1,2,20,Road,28.10125,31.4
612,-6333387911.935427,-1464700267.9677043,0.1,2,20,Road,28.10125,31.4
614,-3556878679.6231947,-1012228445.6832738,0.05,1,20,Road,28.10125,31.4
625,-6403440224.253268,-719112114.790374,0.1,2,20,Road,28.10125,31.4
627,230103780.65281993,-536463760.0670222,0.1,2,20,Road,28.10125,31.4
628,-6536142594.012007,-1116637199.891222,0.05,1,20,Road,28.10125,31.4
648,-4989190551.3378315,-2813307143.9493465,0.15,3,20,Road,28.10125,31.4
662,-8281187111.518008,-5582133786.285646,0.1,2,20,Road,28.10125,31.4
669,-1868484135.8347118,-358521878.44146854,0.15,3,20,Road,28.10125,31.4
670,-1220455015.7264676,-424671926.6844619,0.05,1,20,Road,28.10125,31.4
673,-2927752275.8117576,-192023825.58113268,0.15,3,20,Road,28.10125,31.4
680,-8160766326.794719,-3253635925.8402476,0.1,2,20,Road,28.10125,31.4
682,-4872096453.719671,-3625526620.992858,0.1,2,20,Road,28.10125,31.4
689,-4212532087.2816644,-846229415.3066115,0.1,2,20,Road,28.10125,31.4
694,-3950993230.0245676,-813816903.939575,0.15,3,20,Road,28.10125,31.4
736,-11290995775.7579,-12175742759.499401,0.0,0,20,Road,28.10125,31.4
750,-9255954042.381165,-12380639625.305958,0.1,2,20,Road,28.10125,31.4
755,-4840398956.600198,-617537830.6853948,0.15,3,20,Road,28.10125,31.4
759,-6399130642.410689,-1066127889.227443,0.1,2,20,Road,28.10125,31.4
760,-5280585381.863211,-486604433.6099104,0.0,0,20,Road,28.10125,31.4
761,-408021858.0400697,-407860341.8681432,0.15,3,20,Road,28.10125,31.4
764,-3943979461.7492228,-1959185581.382348,0.1,2,20,Road,28.10125,31.4
770,-2805568139.2650895,-350130089.81382954,0.15,3,20,Road,28.10125,31.4
775,-5867002211.462198,-934333083.4304547,0.05,1,20,Road,28.10125,31.4
776,-744177622.1712642,-814900956.8439822,0.15,3,20,Road,28.10125,31.4
780,-1416090771.3514102,-1020025899.9120016,0.15,3,20,Road,28.10125,31.4
791,-3111950135.014954,-752625005.5247638,0.0,0,20,Road,28.10125,31.4
809,-2920395309.461135,-808582085.9417942,0.1,2,20,Road,28.10125,31.4
810,-4937483055.245817,-1086957043.9290342,0.15,3,20,Road,28.10125,31.4
822,-1463730982.294021,-460130732.6921631,0.15,3,20,Road,28.10125,31.4
837,-4108836036.3763337,-1305906474.5862818,0.05,1,20,Road,28.10125,31.4
858,-6472877006.796691,-2759874955.891716,0.15,3,20,Road,28.10125,31.4
863,-3289323709.2533355,-1424204261.5119896,0.15,3,20,Road,28.10125,31.4
866,-4492618391.124163,-773156990.5704066,0.1,2,20,Road,28.10125,31.4
873,-6620263191.625986,-1590572567.909922,0.05,1,20,Road,28.10125,31.4
878,-7867100148.03878,-3234584232.37212,0.15,3,20,Road,28.10125,31.4
940,-4124538604.2658396,-753981869.3608619,0.1,2,20,Road,28.10125,31.4
952,-3165296776.979036,-1982366971.8775282,0.15,3,20,Road,28.10125,31.4
958,-1426649607.1996717,-857859442.2229468,0.15,3,20,Road,28.10125,31.4
970,-2971490998.311468,-344841285.65363467,0.15,3,20,Road,28.10125,31.4
971,-2835046392.073325,-858663452.1228375,0.15,3,20,Road,28.10125,31.4
987,-12146983130.067884,-12271851967.296654,0.0,0,20,Road,28.10125,31.4
0,-3635450290.4444594,-474379837.32226956,0.1,2,20,Road,28.215,31.4
2,-3967376663.8623643,-495504919.258939,0.0,0,20,Road,28.215,31.4
9,-2484631344.9578824,-1408181793.6422877,0.15,3,20,Road,28.215,31.4
12,-6108527088.60425,-1513239008.9541154,0.15,3,20,Road,28.215,31.4
15,-2289833946.109376,-374200316.22926354,0.1,2,20,Road,28.215,31.4
17,-3545402714.807875,-3222538072.9540186,0.1,2,20,Road,28.215,31.4
25,-3819228205.7627487,-1196940080.1365461,0.1,2,20,Road,28.215,31.4
62,-2545586475.135183,-212605186.68894345,0.1,2,20,Road,28.215,31.4
63,-4364947699.880986,-1220356637.7953637,0.1,2,20,Road,28.215,31.4
73,-6175277081.379178,-548280345.4825375,0.05,1,20,Road,28.215,31.4
90,-3760592813.8393145,-1171611935.1447358,0.15,3,20,Road,28.215,31.4
94,499789245.3804163,-172518350.96716094,0.1,2,20,Road,28.215,31.4
103,-5427807506.762296,-613953904.293298,0.1,2,20,Road,28.215,31.4
104,-3065314919.4653716,-1037150607.8158712,0.15,3,20,Road,28.215,31.4
109,-5434549305.832985,-1625366439.937652,0.1,2,20,Road,28.215,31.4
114,-2713877350.722042,-494104741.5996015,0.1,2,20,Road,28.215,31.4
126,-3587088515.0837007,-905207949.6101184,0.05,1,20,Road,28.215,31.4
140,-2528613703.482099,-604753820.6936996,0.15,3,20,Road,28.215,31.4
143,-3856523232.5422125,-469367682.40912926,0.05,1,20,Road,28.215,31.4
144,-3356843754.0220823,-1415732573.5453444,0.15,3,20,Road,28.215,31.4
150,-3508900797.028071,-593808897.1446627,0.1,2,20,Road,28.215,31.4
152,-3758387550.346695,-2303004099.4825206,0.1,2,20,Road,28.215,31.4
189,-6301462358.805499,-744990445.4089929,0.1,2,20,Road,28.215,31.4
195,-3153058700.6792507,-424319066.94236696,0.05,1,20,Road,28.215,31.4
197,-4899088493.328369,-493442358.2003678,0.1,2,20,Road,28.215,31.4
201,-7246745535.607249,-1173658788.9008667,0.05,1,20,Road,28.215,31.4
202,-2902917116.6558447,-473979203.49480915,0.1,2,20,Road,28.215,31.4
206,-3593375126.283577,-1241232815.060576,0.1,2,20,Road,28.215,31.4
209,-3983449877.355535,-836243577.4624791,0.1,2,20,Road,28.215,31.4
233,-4244851109.459282,-1018506585.693029,0.15,3,20,Road,28.215,31.4
243,-4518628195.317385,-1383076634.955854,0.05,1,20,Road,28.215,31.4
245,-3501541486.7107763,-1354681630.5838413,0.15,3,20,Road,28.215,31.4
249,-3102279522.0118093,-1122500437.9317198,0.05,1,20,Road,28.215,31.4
250,-4168522283.113969,-1566655145.9760015,0.15,3,20,Road,28.215,31.4
254,-1166611604.9982176,-431031511.8123633,0.15,3,20,Road,28.215,31.4
261,-3280594613.497384,-327683197.8538997,0.05,1,20,Road,28.215,31.4
267,-5199023001.799857,-587014361.783268,0.0,0,20,Road,28.215,31.4
270,-6536918426.746256,-491940431.89918387,0.0,0,20,Road,28.215,31.4
273,-3372006972.620771,-546386243.1451705,0.1,2,20,Road,28.215,31.4
277,-3630563234.246909,-1001887336.5013349,0.1,2,20,Road,28.215,31.4
284,-6510938300.2170725,-1130784847.0776124,0.05,1,20,Road,28.215,31.4
285,-5077200968.005392,-971211622.4627433,0.05,1,20,Road,28.215,31.4
331,-3803719229.400569,-985651468.1735775,0.15,3,20,Road,28.215,31.4
334,-2057308534.8171597,-495716606.0605427,0.15,3,20,Road,28.215,31.4
348,-3813125354.806768,-1189981101.637143,0.05,1,20,Road,28.215,31.4
351,-5062341332.558323,-1307544843.706366,0.05,1,20,Road,28.215,31.4
356,-5569941889.1220665,-942034945.8163817,0.15,3,20,Road,28.215,31.4
358,-7052846174.613861,-4874095641.542189,0.0,0,20,Road,28.215,31.4
390,-5894330831.2678585,-725205509.7709627,0.05,1,20,Road,28.215,31.4
397,-5174661899.04431,-499035341.1292453,0.15,3,20,Road,28.215,31.4
423,-1091213250.0513282,-682465160.1710371,0.1,2,20,Road,28.215,31.4
459,-5658589049.335127,-3188209856.8981667,0.15,3,20,Road,28.215,31.4
464,-2803484624.3350058,-302182572.7567557,0.15,3,20,Road,28.215,31.4
493,-209739633.35945207,-194259072.11243135,0.15,3,20,Road,28.215,31.4
521,-5702034144.020816,-1119787821.6699104,0.1,2,20,Road,28.215,31.4
538,-4408909914.848805,-921975529.7946432,0.1,2,20,Road,28.215,31.4
556,-5944502475.536712,-757296168.8663146,0.1,2,20,Road,28.215,31.4
557,-1982382804.8983579,-1592862074.149149,0.1,2,20,Road,28.215,31.4
558,-6559526459.1726055,-5268729834.441874,0.15,3,20,Road,28.215,31.4
564,-4409722566.264852,-835371087.2653575,0.15,3,20,Road,28.215,31.4
565,-6112244180.83952,-1422323692.9182622,0.05,1,20,Road,28.215,31.4
569,-3574050403.3836823,-1878533553.344277,0.1,2,20,Road,28.215,31.4
594,-7104198540.851883,-4466443852.04707,0.1,2,20,Road,28.215,31.4
602,-3982344433.717528,-1725453279.1009564,0.1,2,20,Road,28.215,31.4
612,-6354330067.036166,-1465934644.2507286,0.1,2,20,Road,28.215,31.4
614,-3567216341.2398086,-1012265712.6871691,0.05,1,20,Road,28.215,31.4
625,-6426270170.395132,-718932681.5469286,0.1,2,20,Road,28.215,31.4
627,233234431.53051177,-536436069.29811126,0.1,2,20,Road,28.215,31.4
628,-6558370171.703349,-1116927364.1727962,0.05,1,20,Road,28.215,31.4
648,-4998094840.6563425,-2813403756.115046,0.15,3,20,Road,28.215,31.4
662,-8310631100.421542,-5600652378.071786,0.1,2,20,Road,28.215,31.4
669,-1874724064.7731986,-358649687.5711037,0.15,3,20,Road,28.215,31.4
670,-1223740263.4523845,-424735953.7750499,0.05,1,20,Road,28.215,31.4
673,-2938756761.175193,-191954457.9588921,0.15,3,20,Road,28.215,31.4
680,-8180992344.863092,-3253998554.091137,0.1,2,20,Road,28.215,31.4
682,-4878114421.280734,-3626498645.100421,0.1,2,20,Road,28.215,31.4
689,-4226286233.142797,-846357230.348398,0.1,2,20,Road,28.215,31.4
694,-3963737180.245555,-813861995.3164839,0.15,3,20,Road,28.215,31.4
736,-11333416452.477005,-12221744770.479458,0.0,0,20,Road,28.215,31.4
750,-9289578615.936628,-12426912496.892923,0.1,2,20,Road,28.215,31.4
755,-4857472613.5355215,-617517925.837069,0.15,3,20,Road,28.215,31.4
759,-6421940940.440006,-1067350924.6554672,0.1,2,20,Road,28.215,31.4
760,-5300197075.684052,-486810751.05554354,0.0,0,20,Road,28.215,31.4
761,-407971005.1762412,-407808835.20903665,0.15,3,20,Road,28.215,31.4
764,-3952393409.0649095,-1959565355.702466,0.1,2,20,Road,28.215,31.4
770,-2815505873.918748,-350128548.5233543,0.15,3,20,Road,28.215,31.4
775,-5887393499.714101,-934757604.6056762,0.05,1,20,Road,28.215,31.4
776,-743147736.3953557,-814157349.4122405,0.15,3,20,Road,28.215,31.4
780,-1418224472.3218641,-1020556384.6865132,0.15,3,20,Road,28.215,31.4
791,-3121604925.549609,-752729572.0131752,0.0,0,20,Road,28.215,31.4
809,-2929048554.554561,-808687001.186003,0.1,2,20,Road,28.215,31.4
810,-4953306590.617439,-1087194178.9167845,0.15,3,20,Road,28.215,31.4
822,-1467843956.2095017,-460181270.65222526,0.15,3,20,Road,28.215,31.4
837,-4120196627.553749,-1305921191.9092026,0.05,1,20,Road,28.215,31.4
858,-6488052146.271476,-2760020373.0840235,0.15,3,20,Road,28.215,31.4
863,-3296972717.5738845,-1424303522.5017056,0.15,3,20,Road,28.215,31.4
866,-4507694346.902379,-773177077.506027,0.1,2,20,Road,28.215,31.4
873,-6640848265.726649,-1590798145.2462876,0.05,1,20,Road,28.215,31.4
878,-7885825379.369858,-3234557675.600993,0.15,3,20,Road,28.215,31.4
940,-4138197295.5543795,-753997009.9676542,0.1,2,20,Road,28.215,31.4
952,-3170839187.4085693,-1983121044.9437666,0.15,3,20,Road,28.215,31.4
958,-1429381002.859725,-858288453.4244404,0.15,3,20,Road,28.215,31.4
970,-2982175988.932984,-344893959.03606576,0.15,3,20,Road,28.215,31.4
971,-2843321212.1831603,-858938145.5685791,0.15,3,20,Road,28.215,31.4
987,-12194587621.99457,-12319961911.124401,0.0,0,20,Road,28.215,31.4
0,-3648075493.2587943,-474261047.0817524,0.1,2,20,Road,28.32875,31.4
2,-3981358720.643106,-495489974.05674136,0.0,0,20,Road,28.32875,31.4
9,-2487730426.0745254,-1406941121.5616193,0.15,3,20,Road,28.32875,31.4
12,-6127409517.943915,-1513595334.481617,0.15,3,20,Road,28.32875,31.4
15,-2297456537.143132,-374099946.9440806,0.1,2,20,Road,28.32875,31.4
17,-3547646040.24301,-3223479755.539221,0.1,2,20,Road,28.32875,31.4
25,-3830376829.62753,-1197516835.3396235,0.1,2,20,Road,28.32875,31.4
62,-2554973121.7057533,-212586317.69826025,0.1,2,20,Road,28.32875,31.4
63,-4377846012.242902,-1220577394.4843307,0.1,2,20,Road,28.32875,31.4
73,-6198202269.097132,-548520051.0559489,0.05,1,20,Road,28.32875,31.4
90,-3771051929.4226747,-1171633461.681436,0.15,3,20,Road,28.32875,31.4
94,502505308.01481855,-172512725.65632907,0.1,2,20,Road,28.32875,31.4
103,-5447490608.266449,-614229745.5713,0.1,2,20,Road,28.32875,31.4
104,-3073508233.9759207,-1037167289.6682552,0.15,3,20,Road,28.32875,31.4
109,-5450309413.564608,-1625769661.226049,0.1,2,20,Road,28.32875,31.4
114,-2723053518.8633523,-494331799.895522,0.1,2,20,Road,28.32875,31.4
126,-3598193333.4784913,-905500649.8293774,0.05,1,20,Road,28.32875,31.4
140,-2536376838.5278497,-604760830.9240261,0.15,3,20,Road,28.32875,31.4
143,-3870184001.2438707,-469372986.15145147,0.05,1,20,Road,28.32875,31.4
144,-3365257328.1733294,-1416320473.5240154,0.15,3,20,Road,28.32875,31.4
150,-3520717004.637834,-593872784.9383093,0.1,2,20,Road,28.32875,31.4
152,-3762939252.448368,-2301688359.8852463,0.1,2,20,Road,28.32875,31.4
189,-6325236244.510668,-746363172.8597279,0.1,2,20,Road,28.32875,31.4
195,-3164156100.9308558,-424415434.6461226,0.05,1,20,Road,28.32875,31.4
197,-4916872463.939051,-493464774.7486422,0.1,2,20,Road,28.32875,31.4
201,-7271953494.310326,-1174382834.1735735,0.05,1,20,Road,28.32875,31.4
202,-2912800955.0085344,-474070672.9790925,0.1,2,20,Road,28.32875,31.4
206,-3602868353.6788855,-1241243278.3977013,0.1,2,20,Road,28.32875,31.4
209,-3996222547.141669,-836328148.130667,0.1,2,20,Road,28.32875,31.4
233,-4257882995.0647163,-1018531322.9880465,0.15,3,20,Road,28.32875,31.4
243,-4531250977.18637,-1383058304.2963572,0.05,1,20,Road,28.32875,31.4
245,-3510940847.6689134,-1355425832.6323748,0.15,3,20,Road,28.32875,31.4
249,-3110473960.954606,-1122713311.3663073,0.05,1,20,Road,28.32875,31.4
250,-4178976161.9604063,-1566619484.2642455,0.15,3,20,Road,28.32875,31.4
254,-1168306272.777839,-429760656.4447266,0.15,3,20,Road,28.32875,31.4
261,-3292540836.3055706,-327724629.8228353,0.05,1,20,Road,28.32875,31.4
267,-5217472470.821911,-586870317.326608,0.0,0,20,Road,28.32875,31.4
270,-6561318941.912197,-491970355.2907538,0.0,0,20,Road,28.32875,31.4
273,-3383389091.516219,-546376749.1404641,0.1,2,20,Road,28.32875,31.4
277,-3641077912.5326896,-1001804393.5442104,0.1,2,20,Road,28.32875,31.4
284,-6532625815.500322,-1130782039.6497293,0.05,1,20,Road,28.32875,31.4
285,-5094586494.0485115,-972043673.8273051,0.05,1,20,Road,28.32875,31.4
331,-3815375621.3006487,-985946697.2935894,0.15,3,20,Road,28.32875,31.4
334,-2063438411.8854504,-495550857.3306386,0.15,3,20,Road,28.32875,31.4
348,-3823755489.38812,-1190035916.0413537,0.05,1,20,Road,28.32875,31.4
351,-5077339728.847216,-1307405614.5971756,0.05,1,20,Road,28.32875,31.4
356,-5588807573.368872,-942243021.8831043,0.15,3,20,Road,28.32875,31.4
358,-7079058174.72568,-4891523914.09289,0.0,0,20,Road,28.32875,31.4
390,-5916094592.302015,-726129717.1875305,0.05,1,20,Road,28.32875,31.4
397,-5193519223.602726,-499042673.80522907,0.15,3,20,Road,28.32875,31.4
423,-1092727327.8931053,-682331352.305783,0.1,2,20,Road,28.32875,31.4
459,-5668956587.619393,-3188617953.993714,0.15,3,20,Road,28.32875,31.4
464,-2813567829.3613725,-302181669.74246943,0.15,3,20,Road,28.32875,31.4
493,-209800833.38782826,-194257861.58465493,0.15,3,20,Road,28.32875,31.4
521,-5720910079.169332,-1120190231.4181986,0.1,2,20,Road,28.32875,31.4
538,-4423435127.9294405,-922443015.2020576,0.1,2,20,Road,28.32875,31.4
556,-5965167886.287123,-757049131.7207915,0.1,2,20,Road,28.32875,31.4
557,-1982498202.375279,-1591407101.853867,0.1,2,20,Road,28.32875,31.4
558,-6565811538.142194,-5269811010.662458,0.15,3,20,Road,28.32875,31.4
564,-4424113990.300669,-835352357.8106127,0.15,3,20,Road,28.32875,31.4
565,-6131397028.54666,-1422568922.1422884,0.05,1,20,Road,28.32875,31.4
569,-3580933528.269127,-1878581128.2849402,0.1,2,20,Road,28.32875,31.4
594,-7115071646.226817,-4466682734.637968,0.1,2,20,Road,28.32875,31.4
602,-3991544384.3766737,-1725554474.8837018,0.1,2,20,Road,28.32875,31.4
612,-6375272222.136907,-1467169020.5337532,0.1,2,20,Road,28.32875,31.4
614,-3577554002.8564234,-1012302979.6910644,0.05,1,20,Road,28.32875,31.4
625,-6449100116.536995,-718753248.303483,0.1,2,20,Road,28.32875,31.4
627,236365082.4082039,-536408378.52920026,0.1,2,20,Road,28.32875,31.4
628,-6580597749.394692,-1117217528.4543707,0.05,1,20,Road,28.32875,31.4
648,-5006999129.9748535,-2813500368.2807455,0.15,3,20,Road,28.32875,31.4
662,-8340075089.325078,-5619170969.857926,0.1,2,20,Road,28.32875,31.4
669,-1880963993.7116852,-358777496.7007388,0.15,3,20,Road,28.32875,31.4
670,-1227025511.178301,-424799980.865638,0.05,1,20,Road,28.32875,31.4
673,-2949761246.5386286,-191885090.33665156,0.15,3,20,Road,28.32875,31.4
680,-8201218362.931467,-3254361182.3420267,0.1,2,20,Road,28.32875,31.4
682,-4884132388.841799,-3627470669.207984,0.1,2,20,Road,28.32875,31.4
689,-4240040379.0039306,-846485045.3901845,0.1,2,20,Road,28.32875,31.4
694,-3976481130.4665427,-813907086.6933926,0.15,3,20,Road,28.32875,31.4
736,-11375837129.196108,-12267746781.459515,0.0,0,20,Road,28.32875,31.4
750,-9323203189.492096,-12473185368.479889,0.1,2,20,Road,28.32875,31.4
755,-4874546270.470846,-617498020.9887431,0.15,3,20,Road,28.32875,31.4
759,-6444751238.469324,-1068573960.0834913,0.1,2,20,Road,28.32875,31.4
760,-5319808769.504893,-487017068.50117666,0.0,0,20,Road,28.32875,31.4
761,-407920152.3124126,-407757328.54993016,0.15,3,20,Road,28.32875,31.4
764,-3960807356.380596,-1959945130.0225837,0.1,2,20,Road,28.32875,31.4
770,-2825443608.572406,-350127007.23287904,0.15,3,20,Road,28.32875,31.4
775,-5907784787.966004,-935182125.7808974,0.05,1,20,Road,28.32875,31.4
776,-742117850.6194471,-813413741.9804989,0.15,3,20,Road,28.32875,31.4
780,-1420358173.2923183,-1021086869.4610248,0.15,3,20,Road,28.32875,31.4
791,-3131259716.0842643,-752834138.5015864,0.0,0,20,Road,28.32875,31.4
809,-2937701799.647988,-808791916.430212,0.1,2,20,Road,28.32875,31.4
810,-4969130125.989062,-1087431313.9045348,0.15,3,20,Road,28.32875,31.4
