mode,development,scenario,score_id,standalone_value,integrated_value
Road,614,scenario_30,maintenance,1784482.5433126716,2107134.285525055
Road,625,scenario_30,maintenance,2537568.619256501,2996385.6242503813
Road,627,scenario_30,maintenance,2391209.708082852,2823563.603165429
Road,628,scenario_30,maintenance,2539069.0646071555,2998157.3646654217
Road,629,scenario_30,maintenance,5070985.942758763,5987869.358232409
Road,648,scenario_30,maintenance,13779108.373930246,16270504.739584044
Road,662,scenario_30,maintenance,7236438.715039318,8544856.983164383
Road,669,scenario_30,maintenance,2015898.119020216,2380392.040612237
Road,670,scenario_30,maintenance,2325817.599614286,2746347.967589023
Road,673,scenario_30,maintenance,1601173.7331445047,1890681.4655231787
Road,678,scenario_30,maintenance,2680107.588039657,3164697.020330958
Road,680,scenario_30,maintenance,6160679.27961212,7274589.813636489
Road,682,scenario_30,maintenance,25827610.706110194,30497493.088954844
Road,689,scenario_30,maintenance,3595769.7161855493,4245919.737472988
Road,694,scenario_30,maintenance,3406785.971646694,4022765.899954636
Road,726,scenario_30,maintenance,2315124.5357938544,2733721.494173648
Road,736,scenario_30,maintenance,2263495.116964861,2672756.975936137
Road,750,scenario_30,maintenance,6048205.94140087,7141780.205584832
Road,755,scenario_30,maintenance,19674444.93083095,23231775.294068877
Road,759,scenario_30,maintenance,27965976.87608968,33022496.59131815
Road,761,scenario_30,maintenance,2640570.23840446,3118010.934615342
Road,764,scenario_30,maintenance,15865750.788385794,18734432.330025967
Road,767,scenario_30,maintenance,2091519.9013274799,2469686.9742215862
Road,770,scenario_30,maintenance,1964149.6021506635,2319286.890253924
Road,775,scenario_30,maintenance,6227314.429740505,7353273.244854582
Road,776,scenario_30,maintenance,3131306.468411414,3697477.0320966775
Road,780,scenario_30,maintenance,2507029.1463031364,2960324.3185441117
Road,789,scenario_30,maintenance,3697971.5409235377,4366600.642845624
Road,791,scenario_30,maintenance,3309042.6267538145,3907349.6108026276
Road,809,scenario_30,maintenance,3327389.412521939,3929013.6732873362
Road,810,scenario_30,maintenance,5382641.930807529,6355875.770045022
Road,811,scenario_30,maintenance,1780255.0795068997,2102142.4552830947
Road,813,scenario_30,maintenance,5275650.253088929,6229538.959841097
Road,822,scenario_30,maintenance,3164946.236503535,3737199.19635637
Road,831,scenario_30,maintenance,2536531.407572747,2995160.874639703
Road,837,scenario_30,maintenance,1915908.3554119393,2262323.1584647987
Road,858,scenario_30,maintenance,9477676.421867434,11191332.193452612
Road,863,scenario_30,maintenance,3689383.757123839,4356460.104486852
Road,866,scenario_30,maintenance,2219095.5728046177,2620329.5637923023
Road,873,scenario_30,maintenance,12157001.31461359,14355104.999593727
Road,878,scenario_30,maintenance,4009665.3346099714,4734651.695921674
Road,887,scenario_30,maintenance,1642674.2290486468,1939685.653383473
Road,895,scenario_30,maintenance,19671924.911729056,23228799.63108485
Road,935,scenario_30,maintenance,1876125.402327138,2215347.0618150644
Road,938,scenario_30,maintenance,2999003.940605116,3541252.9247513837
Road,940,scenario_30,maintenance,1898284.0484454313,2241512.205952589
Road,945,scenario_30,maintenance,2464633.999483154,2910263.718209844
Road,952,scenario_30,maintenance,22029668.07686504,26012845.615921304
Road,958,scenario_30,maintenance,2209041.5703999675,2608457.7002916024
Road,964,scenario_30,maintenance,2088585.3300789965,2466221.8040442886
Road,970,scenario_30,maintenance,1823461.1760426213,2153160.6329028755
Road,971,scenario_30,maintenance,4738899.308415321,5595738.241224849
Road,987,scenario_30,maintenance,2308269.015019982,2725626.4287879486
Rail,100000,scenario_19,maintenance,0.0,0.0
Rail,100001,scenario_19,maintenance,0.0,0.0
Rail,100002,scenario_19,maintenance,549000.0,579195.0
Rail,100003,scenario_19,maintenance,549000.0,579195.0
Rail,100004,scenario_19,maintenance,549000.0,579195.0
Rail,100005,scenario_19,maintenance,549000.0,579195.0
Rail,101000,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101001,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101002,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101003,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101004,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101005,scenario_19,maintenance,1457895.0,1538079.2249999999
Rail,101006,scenario_19,maintenance,1457895.0,1538079.2249999999
Rail,101007,scenario_19,maintenance,1457895.0,1538079.2249999999
Rail,101008,scenario_19,maintenance,1457895.0,1538079.2249999999
Rail,101009,scenario_19,maintenance,549000.0,579195.0
Rail,101010,scenario_19,maintenance,549000.0,579195.0
Rail,101011,scenario_19,maintenance,549000.0,579195.0
Rail,101012,scenario_19,maintenance,549000.0,579195.0
Rail,101013,scenario_19,maintenance,794059.5,837732.7725
Rail,101014,scenario_19,maintenance,794059.5,837732.7725
Rail,101015,scenario_19,maintenance,549000.0,579195.0
Rail,101016,scenario_19,maintenance,549000.0,579195.0
Rail,101017,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101018,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101019,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101020,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101021,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101022,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101023,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101024,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101025,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101026,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101027,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101028,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101029,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101030,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101031,scenario_19,maintenance,1234974.0,1302897.5699999998
Rail,101032,scenario_19,maintenance,1017841.5,1073822.7825
Rail,100000,scenario_29,maintenance,0.0,0.0
Rail,100001,scenario_29,maintenance,0.0,0.0
Rail,100002,scenario_29,maintenance,549000.0,579195.0
Rail,100003,scenario_29,maintenance,549000.0,579195.0
Rail,100004,scenario_29,maintenance,549000.0,579195.0
Rail,100005,scenario_29,maintenance,549000.0,579195.0
Rail,101000,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101001,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101002,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101003,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101004,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101005,scenario_29,maintenance,1457895.0,1538079.2249999999
Rail,101006,scenario_29,maintenance,1457895.0,1538079.2249999999
Rail,101007,scenario_29,maintenance,1457895.0,1538079.2249999999
Rail,101008,scenario_29,maintenance,1457895.0,1538079.2249999999
Rail,101009,scenario_29,maintenance,549000.0,579195.0
Rail,101010,scenario_29,maintenance,549000.0,579195.0
Rail,101011,scenario_29,maintenance,549000.0,579195.0
Rail,101012,scenario_29,maintenance,549000.0,579195.0
Rail,101013,scenario_29,maintenance,794059.5,837732.7725
Rail,101014,scenario_29,maintenance,794059.5,837732.7725
Rail,101015,scenario_29,maintenance,549000.0,579195.0
Rail,101016,scenario_29,maintenance,549000.0,579195.0
Rail,101017,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101018,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101019,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101020,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101021,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101022,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101023,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101024,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101025,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101026,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101027,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101028,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101029,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101030,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101031,scenario_29,maintenance,1234974.0,1302897.5699999998
Rail,101032,scenario_29,maintenance,1017841.5,1073822.7825
Rail,100000,scenario_30,maintenance,0.0,0.0
Rail,100001,scenario_30,maintenance,0.0,0.0
Rail,100002,scenario_30,maintenance,549000.0,579195.0
Rail,100003,scenario_30,maintenance,549000.0,579195.0
Rail,100004,scenario_30,maintenance,549000.0,579195.0
Rail,100005,scenario_30,maintenance,549000.0,579195.0
Rail,101000,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101001,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101002,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101003,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101004,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101005,scenario_30,maintenance,1457895.0,1538079.2249999999
Rail,101006,scenario_30,maintenance,1457895.0,1538079.2249999999
Rail,101007,scenario_30,maintenance,1457895.0,1538079.2249999999
Rail,101008,scenario_30,maintenance,1457895.0,1538079.2249999999
Rail,101009,scenario_30,maintenance,549000.0,579195.0
Rail,101010,scenario_30,maintenance,549000.0,579195.0
Rail,101011,scenario_30,maintenance,549000.0,579195.0
Rail,101012,scenario_30,maintenance,549000.0,579195.0
Rail,101013,scenario_30,maintenance,794059.5,837732.7725
Rail,101014,scenario_30,maintenance,794059.5,837732.7725
Rail,101015,scenario_30,maintenance,549000.0,579195.0
Rail,101016,scenario_30,maintenance,549000.0,579195.0
Rail,101017,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101018,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101019,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101020,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101021,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101022,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101023,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101024,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101025,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101026,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101027,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101028,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101029,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101030,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101031,scenario_30,maintenance,1234974.0,1302897.5699999998
Rail,101032,scenario_30,maintenance,1017841.5,1073822.7825
Road,0,scenario_19,tts,550665471.2926103,613355994.1770366
Road,2,scenario_19,tts,-704125392.9002198,-784286563.9892654
Road,9,scenario_19,tts,3718461673.8386526,4141790026.189211
Road,12,scenario_19,tts,81872332.74592377,91193090.29689495
Road,15,scenario_19,tts,391029615.1027556,435546390.37204003
Road,17,scenario_19,tts,251618700.63981616,280264237.23680395
Road,25,scenario_19,tts,-411397611.5469201,-458233181.82653177
Road,27,scenario_19,tts,-381561913.1365888,-425000837.6639706
Road,28,scenario_19,tts,467090712.2637149,520266664.8389429
Road,57,scenario_19,tts,217184170.46986473,241909507.21018362
Road,62,scenario_19,tts,107343294.42539243,119563794.17793445
Road,63,scenario_19,tts,-1099665607.282933,-1224857062.9170833
Road,73,scenario_19,tts,-491441754.8444389,-547389952.4064156
Road,90,scenario_19,tts,57521103.27692353,64069594.56484608
Road,94,scenario_19,tts,20773613.89442342,23138586.43243929
Road,103,scenario_19,tts,-723869871.599849,-806278853.3076622
Road,104,scenario_19,tts,48920093.38687271,54489402.51166506
Road,109,scenario_19,tts,-2054720148.7957752,-2288639810.0500145
Road,114,scenario_19,tts,-330651701.4483838,-368294751.788487
Road,126,scenario_19,tts,-1166689085.5726178,-1299510830.5903575
Road,140,scenario_19,tts,-12603951.617450414,-14038848.77098578
Road,143,scenario_19,tts,-1204901.177981228,-1342073.17951311
Road,144,scenario_19,tts,-327334363.5507221,-364599751.4837372
Road,150,scenario_19,tts,-822299330.8068345,-915914016.4975624
Road,152,scenario_19,tts,3815207699.051131,4249550104.803881
Road,176,scenario_19,tts,423993909.6091123,472263505.72308993
Road,177,scenario_19,tts,35067349.143484145,39059592.290335804
Road,195,scenario_19,tts,-829420368.9702305,-923845749.4097964
Road,197,scenario_19,tts,-72501540.92923008,-80755480.47643092
Road,201,scenario_19,tts,-1121225215.6253505,-1248871125.3530123
Road,202,scenario_19,tts,-315954653.8301601,-351924518.4557478
Road,206,scenario_19,tts,72446118.09389663,80693748.02717046
Road,209,scenario_19,tts,167498093.42374042,186566917.61246288
Road,227,scenario_19,tts,9247713.03264184,10300519.12949148
Road,233,scenario_19,tts,16182756.17592175,18025082.414387915
Road,240,scenario_19,tts,5135532.794702836,5720187.640473916
Road,243,scenario_19,tts,-308732947.6795315,-343880657.00702536
Road,245,scenario_19,tts,-367807213.65900195,-409680234.1169966
Road,249,scenario_19,tts,-1084332015.1322756,-1207777817.6253912
Road,250,scenario_19,tts,-14746921.773794722,-16425785.412665715
Road,254,scenario_19,tts,4318077144.925266,4809668733.980631
Road,255,scenario_19,tts,-45603360.58450962,-50795076.18930154
Road,261,scenario_19,tts,-372319130.7560085,-414705810.5167348
Road,267,scenario_19,tts,28591581.54836472,31846590.78864311
Road,270,scenario_19,tts,-19391956.210889112,-21599633.899048623
Road,273,scenario_19,tts,7669281.4171632435,8542390.931477237
Road,277,scenario_19,tts,-502182396.959999,-559353363.163631
Road,284,scenario_19,tts,-22599144.499763496,-25171944.61033744
Road,285,scenario_19,tts,-1056152690.7985992,-1176390417.483255
Road,289,scenario_19,tts,-725989982.1966032,-808640327.9426796
Road,308,scenario_19,tts,41429239.60741044,46145752.31628999
Road,331,scenario_19,tts,-1208511422.861917,-1346094432.802915
Road,334,scenario_19,tts,786320238.3894304,875838883.4999136
Road,348,scenario_19,tts,-804941005.5568478,-896579532.3216035
Road,351,scenario_19,tts,-934457726.0453396,-1040841086.7482762
Road,356,scenario_19,tts,-581426067.069738,-647618530.6677848
Road,358,scenario_19,tts,-703426895.2591426,-783508545.8686314
Road,390,scenario_19,tts,-707607519.9387789,-788165113.8583406
Road,392,scenario_19,tts,37465638.00825298,41730914.40450618
Road,394,scenario_19,tts,-232741514.707926,-259237977.65066996
Road,423,scenario_19,tts,557501800.1396784,620970605.034463
Road,459,scenario_19,tts,-23265080.60980891,-25913694.23171192
Road,464,scenario_19,tts,-1126313.121587518,-1254538.2640831366
Road,469,scenario_19,tts,-490385689.44312006,-546213659.2158848
Road,486,scenario_19,tts,-1083263835.5342002,-1206588031.0971036
Road,493,scenario_19,tts,5247500.780910511,5844902.624573429
Road,499,scenario_19,tts,-314753623.45375687,-350586756.74930483
Road,517,scenario_19,tts,-559019941.1373928,-622661578.8279865
Road,521,scenario_19,tts,-1814145139.8321867,-2020676533.8150995
Road,531,scenario_19,tts,-1071491252.301492,-1193475197.8631985
Road,533,scenario_19,tts,-6186972.971558255,-6891329.047758824
Road,538,scenario_19,tts,79216147.22806135,88234511.27939661
Road,540,scenario_19,tts,254242061.17245695,283186254.3079046
Road,546,scenario_19,tts,-214351354.00467125,-238754188.69120833
Road,550,scenario_19,tts,83141382.37684177,92606614.91140287
Road,552,scenario_19,tts,-386817620.0397253,-430854880.63693815
Road,556,scenario_19,tts,-121546876.462411,-135384383.3293493
Road,557,scenario_19,tts,4329290481.573522,4822158653.190179
Road,558,scenario_19,tts,-407783496.74636453,-454207618.04574627
Road,564,scenario_19,tts,-711958307.7510924,-793011217.2063693
Road,565,scenario_19,tts,76599099.8723233,85319526.10896426
Road,569,scenario_19,tts,168437703.90317115,187613498.06792083
Road,594,scenario_19,tts,28158208.544669807,31363880.425658435
Road,602,scenario_19,tts,83155729.10419144,92622594.94224826
Road,612,scenario_19,tts,-2055185759.036525,-2289158427.699027
Road,614,scenario_19,tts,-147858788.75647867,-164691775.86649865
Road,625,scenario_19,tts,-105077582.27171735,-117040141.97349484
Road,627,scenario_19,tts,15103862.393218052,16823361.94488346
Road,628,scenario_19,tts,-258509719.94448268,-287939764.7881963
Road,629,scenario_19,tts,-359534890.96664715,-400466148.6628781
Road,648,scenario_19,tts,-4657464.596007849,-5187693.757015631
Road,662,scenario_19,tts,-1707894106.8271744,-1902329349.583356
Road,669,scenario_19,tts,525426936.49796,585244177.8247114
Road,670,scenario_19,tts,-141743149.70058894,-157879901.74563166
Road,673,scenario_19,tts,253660468.28136384,282538449.96112883
Road,678,scenario_19,tts,-291852656.1568819,-325078628.3187743
Road,680,scenario_19,tts,88289978.01366769,98341352.53355327
Road,682,scenario_19,tts,-407959518.72087646,-454403679.2458799
Road,689,scenario_19,tts,-847994567.2646672,-944534527.7241205
Road,694,scenario_19,tts,238690109.7096941,265863790.58334106
Road,726,scenario_19,tts,-241884669.5360874,-269422035.14455545
Road,736,scenario_19,tts,-16755185.54900482,-18662680.022241082
Road,750,scenario_19,tts,-1116876970.1406565,-1244027853.7639477
Road,755,scenario_19,tts,-29794172.1434647,-33186090.33691522
Road,759,scenario_19,tts,-2021172470.034356,-2251272895.0503483
Road,761,scenario_19,tts,319960827.4376093,356386774.98705864
Road,764,scenario_19,tts,26996763.32030336,30070210.443770442
Road,767,scenario_19,tts,246022686.9048379,274031145.1931191
Road,770,scenario_19,tts,139158368.21739382,155000855.7567229
Road,775,scenario_19,tts,-1236505989.046538,-1377276041.0003884
Road,776,scenario_19,tts,-393587360.22783816,-438395322.0480427
Road,780,scenario_19,tts,88063954.93524808,98089597.85272029
Road,789,scenario_19,tts,-596406157.0555923,-664304029.3328224
Road,791,scenario_19,tts,-163827638.86072466,-182478600.06770095
Road,809,scenario_19,tts,-174581552.355021,-194456793.0840614
Road,810,scenario_19,tts,15097310.221888958,16816063.84146299
Road,811,scenario_19,tts,-850312.9707240683,-947116.869877164
Road,813,scenario_19,tts,628614780.9670798,700179444.753244
Road,822,scenario_19,tts,-108133298.70976956,-120443736.51771985
Road,831,scenario_19,tts,-271341974.3205575,-302232907.4504637
Road,837,scenario_19,tts,68146439.6485526,75904572.59313603
Road,858,scenario_19,tts,49176308.67546577,54774786.635513365
Road,863,scenario_19,tts,117592420.34299068,130979732.06464767
Road,866,scenario_19,tts,-79932603.31374685,-89032532.32416683
Road,873,scenario_19,tts,-1065339504.5505742,-1186623104.2521112
Road,878,scenario_19,tts,-183091307.44058433,-203935341.42749888
Road,887,scenario_19,tts,-591995976.3413372,-659391771.4966035
Road,895,scenario_19,tts,-794361945.6681699,-884796099.1235003
Road,935,scenario_19,tts,-168567358.93099877,-187757913.67528877
Road,938,scenario_19,tts,494006666.17382455,550246866.1234103
Road,940,scenario_19,tts,-139367798.05931935,-155234128.14368233
Road,945,scenario_19,tts,-1436937373.3960264,-1600525540.7799652
Road,952,scenario_19,tts,-515413105.36074376,-574090321.8579106
Road,958,scenario_19,tts,84977882.59874956,94652191.54211202
Road,964,scenario_19,tts,22821993.28183257,25420163.616980925
Road,970,scenario_19,tts,-329360001.6856474,-366855998.4373977
Road,971,scenario_19,tts,-512704216.8911598,-571073039.9199743
Road,987,scenario_19,tts,-18744339.52712653,-20878289.279451504
Road,0,scenario_29,tts,128960325.7307193,143641816.8952684
Road,2,scenario_29,tts,-147026412.4102201,-163764637.61650005
Road,9,scenario_29,tts,960522640.3062038,1069873361.7556126
Road,12,scenario_29,tts,-9286630.918648647,-10343867.623100389
Road,15,scenario_29,tts,91561153.66215412,101984935.24683903
Road,17,scenario_29,tts,16550832.63112169,18435062.541855097
Road,25,scenario_29,tts,-90917946.83595872,-101268502.52514237
Road,27,scenario_29,tts,-86068108.24634963,-95866533.9529252
Road,28,scenario_29,tts,35101172.40271462,39097266.15926918
Road,57,scenario_29,tts,74229680.8954886,82680360.57576501
Road,62,scenario_29,tts,23258036.115675468,25905847.75698644
Road,63,scenario_29,tts,-314775451.45231825,-350611069.7568502
Road,73,scenario_29,tts,-128381832.27323774,-142997464.8371929
Road,90,scenario_29,tts,3053580.253294143,3401215.165465433
Road,94,scenario_29,tts,4466309.233059401,4974776.307500777
Road,103,scenario_29,tts,-159421489.7015419,-177570832.75903162
Road,104,scenario_29,tts,1964705.8393368328,2188377.8195192674
Road,109,scenario_29,tts,-552591822.6503239,-615501651.0481151
Road,114,scenario_29,tts,-72078445.41495152,-80284217.64387487
Road,126,scenario_29,tts,-334696141.069695,-372799630.72886306
Road,140,scenario_29,tts,-7256346.450458259,-8082445.374260318
Road,143,scenario_29,tts,-282441.49352860404,-314596.0516707792
Road,144,scenario_29,tts,-86239416.14213845,-96057344.39993812
Road,150,scenario_29,tts,-202951941.8953888,-226057010.25561446
Road,152,scenario_29,tts,977474374.6616776,1088754966.6875873
Road,176,scenario_29,tts,78920368.38627736,87905059.48876028
Road,177,scenario_29,tts,5061390.718732073,5637604.858207489
Road,195,scenario_29,tts,-213519925.65310472,-237828106.3603787
Road,197,scenario_29,tts,-23616145.952378307,-26304726.616051003
Road,201,scenario_29,tts,-314105024.99221236,-349864318.58141226
Road,202,scenario_29,tts,-78434509.76369336,-87363888.28043126
Road,206,scenario_29,tts,6134278.517888088,6832635.592833071
Road,209,scenario_29,tts,5665818.184494419,6310843.38231603
Road,227,scenario_29,tts,3712546.7063398175,4135201.6690832954
Road,233,scenario_29,tts,-7923089.173068049,-8825093.437024591
Road,240,scenario_29,tts,67218.61976559012,74871.12503486472
Road,243,scenario_29,tts,-114853253.81490944,-127928725.06196786
Road,245,scenario_29,tts,-92863321.10628691,-103435347.97274724
Road,249,scenario_29,tts,-309775449.0674671,-345041841.9887661
Road,250,scenario_29,tts,1541960.0008799292,1717504.4716365987
Road,254,scenario_29,tts,1107007217.3592236,1233034478.7565641
Road,255,scenario_29,tts,-5199325.8446974745,-5791243.211670707
Road,261,scenario_29,tts,-87477028.55090794,-97435852.82103954
Road,267,scenario_29,tts,-3255928.339240721,-3626599.5737782507
Road,270,scenario_29,tts,-186950.97926794307,-208234.41768029114
Road,273,scenario_29,tts,834048.5395753178,929000.8142008404
Road,277,scenario_29,tts,-96928916.77996545,-107963791.47674511
Road,284,scenario_29,tts,-18335098.717242263,-20422458.44042111
Road,285,scenario_29,tts,-305998832.6288363,-340835276.56728745
Road,289,scenario_29,tts,-167145062.9985848,-186173696.43066663
Road,308,scenario_29,tts,-19305429.621044844,-21503256.687650017
Road,331,scenario_29,tts,-341090174.69399625,-379921593.2540034
Road,334,scenario_29,tts,186654745.33104092,207904458.98422274
Road,348,scenario_29,tts,-214127055.05923215,-238504354.42731357
Road,351,scenario_29,tts,-219095481.59947863,-244038411.5980584
Road,356,scenario_29,tts,-151495331.0270838,-168742320.37316266
Road,358,scenario_29,tts,-147810056.5907522,-164637495.7862761
Road,390,scenario_29,tts,-179443134.9382624,-199871842.6451284
Road,392,scenario_29,tts,10730151.590592504,11951725.938198471
Road,394,scenario_29,tts,-47895892.063186154,-53348600.9653967
Road,423,scenario_29,tts,124548918.17351076,138728192.54613256
Road,459,scenario_29,tts,-34824127.131909944,-38788680.66341892
Road,464,scenario_29,tts,759717.9826470043,846208.0933580395
Road,469,scenario_29,tts,-97739153.9335814,-108866270.09721996
Road,486,scenario_29,tts,-311457525.0876226,-346915413.99102366
Road,493,scenario_29,tts,715727.1246303328,797209.0951274444
Road,499,scenario_29,tts,-78151259.63574165,-87048391.5353334
Road,517,scenario_29,tts,-118712522.78417449,-132227352.59327775
Road,521,scenario_29,tts,-499061466.5751822,-555877130.3894147
Road,531,scenario_29,tts,-289682030.4201145,-322660887.6465
Road,533,scenario_29,tts,-23196993.35713853,-25837855.584239807
Road,538,scenario_29,tts,6534496.091507001,7278415.945063854
Road,540,scenario_29,tts,50596590.13096665,56356760.06505322
Road,546,scenario_29,tts,-64857807.49230458,-72241546.03557248
Road,550,scenario_29,tts,4899833.791452971,5457655.478932162
Road,552,scenario_29,tts,-98409977.6183312,-109613463.71935026
Road,556,scenario_29,tts,-36343925.41667092,-40481500.41786978
Road,557,scenario_29,tts,1086488491.05749,1210179797.6005003
Road,558,scenario_29,tts,-120037432.64609244,-133703096.84803207
Road,564,scenario_29,tts,-157906873.96754327,-175883785.56295046
Road,565,scenario_29,tts,-26968341.214402378,-30038552.622588046
Road,569,scenario_29,tts,31361197.70795108,34931513.96180716
Road,594,scenario_29,tts,-38425322.61737259,-42799854.32939603
Road,602,scenario_29,tts,-16344554.475817155,-18205300.645350445
Road,612,scenario_29,tts,-551771567.6789775,-614588014.1312265
Road,614,scenario_29,tts,-42613421.15241766,-47464747.03575017
Road,625,scenario_29,tts,-46306238.21392596,-51577972.93814523
Road,627,scenario_29,tts,4808386.584043279,5355797.462151443
Road,628,scenario_29,tts,-67788650.24712975,-75506050.64931308
Road,629,scenario_29,tts,-89089828.83492845,-99232262.38943386
Road,648,scenario_29,tts,-26745013.87622287,-29789800.57860304
Road,662,scenario_29,tts,-469811751.1970196,-523297480.5104137
Road,669,scenario_29,tts,120447260.55952737,134159581.62942998
Road,670,scenario_29,tts,-27461397.23773005,-30587740.619909238
Road,673,scenario_29,tts,59186650.17065733,65924755.68191516
Road,678,scenario_29,tts,-78660829.06955029,-87615972.91272077
Road,680,scenario_29,tts,-12631298.080473132,-14069308.4927024
Road,682,scenario_29,tts,-120370114.75509906,-134073653.15917264
Road,689,scenario_29,tts,-215543531.29366663,-240082089.43030968
Road,694,scenario_29,tts,33922282.30062759,37784165.287166685
Road,726,scenario_29,tts,-65871807.93577875,-73370985.38219275
Road,736,scenario_29,tts,-2541623.7011735453,-2830974.908228533
Road,750,scenario_29,tts,-318620980.5079056,-354894393.15370274
Road,755,scenario_29,tts,-988370.8544171046,-1100891.9564242626
Road,759,scenario_29,tts,-544318363.3143615,-606286299.5491722
Road,761,scenario_29,tts,68765852.77737868,76594502.82345466
Road,764,scenario_29,tts,-23311750.06043144,-25965676.766983442
Road,767,scenario_29,tts,56625663.09218221,63072212.97226346
Road,770,scenario_29,tts,29771676.163372125,33161033.301466316
Road,775,scenario_29,tts,-348133379.1164483,-387766631.44131625
Road,776,scenario_29,tts,-102082579.6442584,-113704173.20498677
Road,780,scenario_29,tts,9499994.655545464,10581521.759392029
Road,789,scenario_29,tts,-150191859.82717305,-167290455.4653708
Road,791,scenario_29,tts,-59872488.73135683,-66688673.54888318
Road,809,scenario_29,tts,-63041382.48121469,-70218330.07850541
Road,810,scenario_29,tts,-41938561.901994035,-46713058.41888173
Road,811,scenario_29,tts,-3714815.0781120057,-4137728.2836905774
Road,813,scenario_29,tts,123150475.37978238,137170544.0013027
Road,822,scenario_29,tts,-35219159.45576775,-39228685.45101367
Road,831,scenario_29,tts,-71259366.1958157,-79371890.33273347
Road,837,scenario_29,tts,5530415.075179371,6160025.302995305
Road,858,scenario_29,tts,-31045904.876522448,-34580326.61093903
Road,863,scenario_29,tts,-8001143.5418515,-8912033.90716639
Road,866,scenario_29,tts,-25698874.356083974,-28624563.281416997
Road,873,scenario_29,tts,-307491221.9624728,-342497566.99796057
Road,878,scenario_29,tts,-69796716.72912666,-77742725.50482498
Road,887,scenario_29,tts,-164860612.192833,-183629172.2718859
Road,895,scenario_29,tts,-195822960.81958857,-218116430.16993618
Road,935,scenario_29,tts,-48569935.4980174,-54099380.890128426
Road,938,scenario_29,tts,98512848.01595224,109728045.39968722
Road,940,scenario_29,tts,-40090035.3362343,-44654086.30493607
Road,945,scenario_29,tts,-370615845.7981134,-412808615.04474664
Road,952,scenario_29,tts,-145207431.60702443,-161738574.9031178
Road,958,scenario_29,tts,9199069.693810573,10246337.988663988
Road,964,scenario_29,tts,689419.5682185333,767906.5543680774
